Order ID,Customer ID,Restaurant Name,Food Category,Item Name,Quantity,Price,Order Date & Time,Delivery Time (min),City,Customer Rating,Delivery Partner
O02393,C0065,Quick Meal,Indian,Paneer Tikka,5,47.2,2025-05-31 14:41:16,25.55,Abu Dhabi,4.6,Careem NOW
O02394,C1606,Tasty Bites,Indian,Dal Makhani,4,46.79,2025-05-22 10:27:39,24.87,Ajman,4.0,Uber Eats
O02395,C1146,Gourmet Express,Pizza,BBQ Chicken,3,31.52,2025-02-28 11:06:24,77.21,Al Ain,4.5,Deliveroo
O02396,C0567,Gourmet Express,Burgers,Veggie Burger,3,43.34,2025-03-12 07:40:19,64.16,Abu Dhabi,3.2,Talabat
O02397,C0665,Quick Meal,Burgers,Chicken Burger,4,38.28,2025-01-21 12:09:13,38.61,Ajman,4.0,Uber Eats
O02398,C1777,Foodies Hub,Pizza,BBQ Chicken,4,36.68,2025-06-22 15:48:46,80.4,Sharjah,3.4,Uber Eats
O02399,C0187,Gourmet Express,Chinese,Sweet and Sour,4,34.73,2025-02-24 09:24:55,62.0,Abu Dhabi,3.2,Zomato
O02400,C1137,Quick Meal,Pizza,Veggie,1,10.82,2025-02-08 19:23:57,22.92,Dubai,3.6,Deliveroo
O02401,C0463,Tasty Bites,Pizza,BBQ Chicken,5,17.88,2025-06-03 18:28:51,50.83,Abu Dhabi,4.8,Careem NOW
O02402,C1356,Flavor Town,Sushi,California Roll,3,11.05,2025-04-24 14:29:51,21.7,Ajman,4.3,Talabat
O02403,C1456,Quick Meal,Burgers,Chicken Burger,5,16.5,2025-04-05 03:26:42,23.72,Abu Dhabi,2.7,Careem NOW
O02404,C1885,Tasty Bites,Burgers,Cheese Burger,1,24.69,2025-01-30 02:28:06,66.49,Sharjah,2.5,Careem NOW
O02405,C0962,Tasty Bites,Indian,Dal Makhani,1,17.2,2025-06-13 21:12:32,51.17,Sharjah,4.8,Deliveroo
O02406,C0917,Foodies Hub,Sushi,Veg Roll,1,23.16,2025-01-16 19:33:54,79.95,Dubai,2.8,Careem NOW
O02407,C1184,Flavor Town,Sushi,Spicy Tuna,3,20.83,2025-03-24 05:34:43,74.46,Al Ain,2.8,Uber Eats
O02408,C0104,Foodies Hub,Pizza,Veggie,3,28.02,2025-01-22 14:55:03,18.17,Al Ain,4.1,Talabat
O02409,C1398,Tasty Bites,Burgers,Cheese Burger,1,22.08,2025-05-08 12:17:33,66.36,Abu Dhabi,3.7,Zomato
O02410,C0478,Flavor Town,Burgers,Beef Burger,4,36.15,2025-01-13 16:03:22,55.76,Abu Dhabi,4.8,Talabat
O02411,C1862,Gourmet Express,Pizza,Pepperoni,2,13.13,2025-04-03 23:12:35,65.89,Ajman,3.9,Talabat
O02412,C0329,Quick Meal,Sushi,Spicy Tuna,2,30.18,2025-01-26 15:51:48,26.48,Ajman,2.8,Talabat
O02413,C0351,Foodies Hub,Pizza,Veggie,5,15.39,2025-04-20 13:36:44,17.27,Al Ain,4.1,Talabat
O02414,C0169,Tasty Bites,Chinese,Chow Mein,5,35.22,2025-01-17 19:45:23,65.11,Al Ain,4.0,Careem NOW
O02415,C1724,Flavor Town,Burgers,Beef Burger,1,42.79,2025-06-09 17:15:38,42.86,Al Ain,4.9,Talabat
O02416,C0418,Tasty Bites,Sushi,Veg Roll,2,15.79,2025-03-05 18:02:33,35.54,Abu Dhabi,3.5,Deliveroo
O02417,C0830,Quick Meal,Sushi,Spicy Tuna,4,10.39,2025-06-12 02:23:44,77.86,Al Ain,3.2,Zomato
O02418,C1173,Tasty Bites,Pizza,Pepperoni,2,23.65,2025-04-18 02:50:05,77.56,Abu Dhabi,4.8,Talabat
O02419,C0749,Quick Meal,Burgers,Veggie Burger,3,8.16,2025-01-03 08:46:51,73.81,Al Ain,4.7,Uber Eats
O02420,C0395,Gourmet Express,Chinese,Sweet and Sour,1,11.93,2025-05-19 08:58:13,31.6,Sharjah,4.1,Talabat
O02421,C1809,Flavor Town,Desserts,Chocolate Cake,1,32.9,2025-02-09 18:13:46,18.67,Al Ain,3.2,Zomato
O02422,C0692,Flavor Town,Burgers,Cheese Burger,5,6.25,2025-06-09 02:27:36,33.12,Sharjah,4.5,Talabat
O02423,C1927,Tasty Bites,Burgers,Chicken Burger,1,37.26,2025-05-04 04:41:25,82.43,Abu Dhabi,4.4,Uber Eats
O02424,C1478,Tasty Bites,Desserts,Cheesecake,5,23.22,2025-01-07 12:43:12,62.01,Al Ain,4.7,Careem NOW
O02425,C1300,Flavor Town,Sushi,Salmon Nigiri,5,21.3,2025-05-11 08:00:21,48.31,Ajman,2.9,Zomato
O02426,C1409,Flavor Town,Indian,Biryani,5,18.62,2025-06-02 17:22:10,41.0,Ajman,3.8,Careem NOW
O02427,C1903,Tasty Bites,Desserts,Brownie,1,43.23,2025-03-02 16:20:50,17.16,Sharjah,4.1,Uber Eats
O02428,C1318,Tasty Bites,Pizza,BBQ Chicken,5,39.75,2025-02-16 04:08:48,87.37,Sharjah,4.3,Zomato
O02429,C0911,Foodies Hub,Pizza,Pepperoni,5,24.55,2025-06-01 07:06:52,28.11,Dubai,4.9,Talabat
O02430,C1382,Quick Meal,Desserts,Chocolate Cake,3,43.05,2025-05-03 16:27:16,28.32,Sharjah,2.7,Uber Eats
O02431,C0233,Flavor Town,Burgers,Cheese Burger,5,34.22,2025-06-24 08:01:40,52.84,Dubai,2.7,Deliveroo
O02432,C1614,Tasty Bites,Pizza,Pepperoni,3,7.99,2025-05-07 18:51:40,77.74,Sharjah,4.3,Uber Eats
O02433,C0943,Flavor Town,Pizza,Pepperoni,1,17.9,2025-06-16 06:13:02,42.87,Ajman,4.7,Deliveroo
O02434,C1107,Gourmet Express,Indian,Biryani,3,9.69,2025-06-10 00:24:21,68.11,Sharjah,3.2,Talabat
O02435,C1319,Tasty Bites,Burgers,Cheese Burger,2,23.5,2025-03-12 09:48:05,20.96,Dubai,3.2,Deliveroo
O02436,C0946,Flavor Town,Indian,Butter Chicken,3,43.62,2025-02-24 20:52:41,26.08,Sharjah,3.6,Talabat
O02437,C0709,Flavor Town,Sushi,California Roll,5,5.02,2025-06-03 20:39:24,46.94,Al Ain,4.3,Deliveroo
O02438,C0532,Quick Meal,Sushi,California Roll,3,15.21,2025-01-02 06:27:48,68.98,Ajman,4.4,Deliveroo
O02439,C0488,Flavor Town,Indian,Paneer Tikka,3,23.77,2025-03-31 17:58:23,24.44,Sharjah,4.5,Talabat
O02440,C0630,Quick Meal,Indian,Paneer Tikka,3,8.47,2025-04-14 20:23:32,40.69,Sharjah,3.1,Careem NOW
O02441,C1016,Flavor Town,Sushi,Veg Roll,4,48.43,2025-06-02 10:30:53,32.59,Al Ain,3.9,Uber Eats
O02442,C0182,Flavor Town,Sushi,California Roll,2,23.02,2025-04-16 22:47:51,68.54,Dubai,2.9,Uber Eats
O02443,C1454,Tasty Bites,Sushi,Veg Roll,1,29.55,2025-06-09 00:31:14,50.16,Dubai,4.9,Uber Eats
O02444,C1704,Quick Meal,Sushi,Veg Roll,4,23.0,2025-06-19 14:54:47,29.42,Ajman,3.4,Talabat
O02445,C1252,Flavor Town,Indian,Paneer Tikka,2,26.46,2025-01-22 15:32:29,38.41,Abu Dhabi,2.8,Deliveroo
O02446,C1414,Foodies Hub,Burgers,Cheese Burger,5,35.81,2025-04-27 23:26:30,60.44,Ajman,3.8,Uber Eats
O02447,C0567,Foodies Hub,Sushi,California Roll,2,14.38,2025-04-14 08:34:10,79.66,Abu Dhabi,2.6,Uber Eats
O02448,C1721,Tasty Bites,Burgers,Cheese Burger,3,49.37,2025-01-19 07:31:00,30.53,Sharjah,4.3,Zomato
O02449,C1552,Tasty Bites,Burgers,Veggie Burger,1,31.59,2025-06-06 04:26:03,82.09,Al Ain,4.5,Careem NOW
O02450,C0389,Quick Meal,Pizza,Pepperoni,1,20.84,2025-06-12 16:45:23,51.89,Ajman,4.4,Talabat
O02451,C0767,Foodies Hub,Pizza,Veggie,2,41.21,2025-02-08 02:27:48,37.43,Dubai,3.2,Careem NOW
O02452,C1028,Flavor Town,Desserts,Chocolate Cake,1,12.03,2025-02-17 12:13:07,20.85,Al Ain,3.6,Talabat
O02453,C0501,Tasty Bites,Pizza,Pepperoni,4,8.57,2025-04-04 14:54:03,28.38,Ajman,3.0,Talabat
O02454,C1024,Quick Meal,Pizza,Pepperoni,3,27.04,2025-05-25 13:40:39,25.13,Sharjah,3.5,Zomato
O02455,C1113,Flavor Town,Pizza,BBQ Chicken,5,23.16,2025-03-13 13:24:01,80.06,Dubai,4.5,Talabat
O02456,C0548,Flavor Town,Chinese,Chow Mein,4,42.62,2025-02-26 08:59:51,53.39,Al Ain,3.1,Talabat
O02457,C1359,Flavor Town,Chinese,Spring Rolls,4,36.86,2025-02-13 07:47:57,20.14,Al Ain,3.7,Talabat
O02458,C0146,Foodies Hub,Sushi,Veg Roll,5,18.11,2025-03-28 07:04:59,72.8,Ajman,3.6,Deliveroo
O02459,C0302,Gourmet Express,Chinese,Sweet and Sour,3,36.53,2025-06-28 22:45:55,45.94,Ajman,3.6,Careem NOW
O02460,C1872,Quick Meal,Sushi,Spicy Tuna,5,45.7,2025-03-24 11:12:57,69.7,Al Ain,4.1,Zomato
O02461,C0815,Tasty Bites,Burgers,Beef Burger,1,22.93,2025-02-21 16:48:48,27.85,Al Ain,4.0,Talabat
O02462,C0770,Gourmet Express,Chinese,Kung Pao Chicken,1,7.17,2025-01-17 11:21:22,18.75,Sharjah,3.3,Deliveroo
O02463,C1068,Foodies Hub,Burgers,Beef Burger,5,26.38,2025-06-20 02:12:06,56.02,Ajman,3.3,Careem NOW
O02464,C1661,Gourmet Express,Sushi,Veg Roll,1,25.4,2025-05-22 04:09:10,34.85,Ajman,3.8,Careem NOW
O02465,C0458,Tasty Bites,Burgers,Beef Burger,3,20.95,2025-05-15 10:58:36,24.97,Sharjah,2.6,Zomato
O02466,C1594,Foodies Hub,Burgers,Veggie Burger,5,42.07,2025-03-10 05:47:12,52.85,Al Ain,4.6,Zomato
O02467,C1132,Tasty Bites,Burgers,Chicken Burger,2,47.68,2025-05-26 23:04:39,68.92,Abu Dhabi,3.2,Zomato
O02468,C0092,Gourmet Express,Burgers,Chicken Burger,1,41.61,2025-02-20 06:23:42,57.95,Abu Dhabi,3.3,Uber Eats
O02469,C0147,Quick Meal,Pizza,Veggie,4,40.19,2025-05-14 04:44:45,42.56,Abu Dhabi,2.6,Careem NOW
O02470,C1394,Gourmet Express,Chinese,Sweet and Sour,2,16.39,2025-04-21 07:33:03,24.15,Abu Dhabi,4.5,Zomato
O02471,C1613,Quick Meal,Burgers,Beef Burger,2,25.88,2025-02-09 02:55:29,32.58,Abu Dhabi,4.0,Uber Eats
O02472,C0332,Quick Meal,Sushi,Veg Roll,3,16.41,2025-05-20 17:45:17,51.1,Dubai,4.2,Zomato
O02473,C0047,Tasty Bites,Sushi,Spicy Tuna,1,36.01,2025-06-29 14:26:11,73.22,Ajman,2.7,Zomato
O02474,C1778,Gourmet Express,Desserts,Cheesecake,3,8.84,2025-01-17 06:25:12,31.09,Al Ain,4.2,Zomato
O02475,C1132,Foodies Hub,Indian,Paneer Tikka,4,6.3,2025-06-23 16:34:03,53.28,Dubai,2.9,Uber Eats
O02476,C0097,Tasty Bites,Chinese,Kung Pao Chicken,5,31.54,2025-03-19 21:19:39,89.15,Ajman,2.9,Talabat
O02477,C0552,Foodies Hub,Indian,Butter Chicken,3,15.92,2025-04-20 01:42:55,41.78,Ajman,3.5,Careem NOW
O02478,C0750,Flavor Town,Chinese,Spring Rolls,3,22.47,2025-06-06 23:37:25,30.16,Al Ain,4.2,Talabat
O02479,C1697,Foodies Hub,Desserts,Cheesecake,4,43.75,2025-04-22 11:13:56,82.73,Dubai,3.5,Uber Eats
O02480,C1986,Foodies Hub,Pizza,BBQ Chicken,3,30.82,2025-02-26 13:11:09,28.04,Dubai,4.2,Zomato
O02481,C0917,Gourmet Express,Indian,Dal Makhani,4,14.07,2025-04-20 19:19:30,85.09,Abu Dhabi,4.2,Zomato
O02482,C0484,Tasty Bites,Desserts,Chocolate Cake,2,21.14,2025-03-04 22:18:16,35.35,Sharjah,3.0,Deliveroo
O02483,C0700,Gourmet Express,Chinese,Chow Mein,2,8.28,2025-05-16 19:09:55,21.81,Al Ain,3.6,Uber Eats
O02484,C0076,Tasty Bites,Indian,Dal Makhani,3,26.58,2025-02-14 18:55:34,38.74,Abu Dhabi,3.0,Zomato
O02485,C1572,Flavor Town,Burgers,Chicken Burger,2,18.18,2025-03-09 01:36:42,47.02,Dubai,4.9,Deliveroo
O02486,C0812,Quick Meal,Indian,Paneer Tikka,1,18.83,2025-05-29 09:03:38,63.55,Abu Dhabi,2.8,Zomato
O02487,C0362,Gourmet Express,Indian,Butter Chicken,3,45.09,2025-06-27 23:56:27,79.74,Ajman,3.6,Deliveroo
O02488,C1309,Quick Meal,Sushi,Salmon Nigiri,2,14.56,2025-04-30 09:11:50,55.38,Sharjah,4.9,Deliveroo
O02489,C0663,Gourmet Express,Chinese,Chow Mein,3,22.26,2025-06-13 10:20:28,81.05,Al Ain,4.0,Zomato
O02490,C1308,Quick Meal,Desserts,Ice Cream,5,5.43,2025-02-14 07:03:58,57.05,Dubai,3.0,Zomato
O02491,C1938,Flavor Town,Sushi,Salmon Nigiri,1,24.63,2025-05-22 23:09:32,37.2,Al Ain,3.2,Uber Eats
O02492,C0146,Flavor Town,Burgers,Cheese Burger,2,6.65,2025-03-20 00:20:39,21.42,Ajman,4.8,Talabat
O02493,C0853,Gourmet Express,Sushi,California Roll,1,12.82,2025-02-27 04:05:16,61.53,Al Ain,3.7,Careem NOW
O02494,C0333,Tasty Bites,Indian,Butter Chicken,5,37.33,2025-04-18 20:27:49,29.27,Dubai,3.2,Uber Eats
O02495,C0881,Gourmet Express,Desserts,Brownie,4,5.5,2025-03-12 20:55:19,51.4,Dubai,2.6,Careem NOW
O02496,C1035,Flavor Town,Chinese,Sweet and Sour,5,9.61,2025-01-15 10:44:48,62.46,Al Ain,2.5,Uber Eats
O02497,C0370,Gourmet Express,Pizza,Margherita,2,20.82,2025-05-21 06:20:01,18.88,Al Ain,3.3,Careem NOW
O02498,C0052,Quick Meal,Chinese,Kung Pao Chicken,5,30.27,2025-03-15 03:35:59,45.94,Al Ain,4.5,Uber Eats
O02499,C1732,Tasty Bites,Indian,Paneer Tikka,3,43.23,2025-03-14 10:05:56,43.18,Ajman,4.7,Zomato
O02500,C0808,Flavor Town,Pizza,BBQ Chicken,2,8.77,2025-05-13 04:26:39,23.65,Ajman,3.6,Uber Eats
O02501,C1313,Foodies Hub,Desserts,Chocolate Cake,4,48.11,2025-05-27 13:13:49,18.33,Dubai,2.6,Deliveroo
O02502,C1728,Quick Meal,Desserts,Cheesecake,4,12.29,2025-05-01 14:07:45,48.0,Dubai,4.2,Uber Eats
O02503,C1654,Gourmet Express,Chinese,Spring Rolls,4,5.27,2025-03-06 19:16:00,25.72,Abu Dhabi,4.8,Careem NOW
O02504,C0093,Flavor Town,Chinese,Kung Pao Chicken,1,48.65,2025-02-24 11:36:25,70.49,Ajman,2.6,Zomato
O02505,C0912,Foodies Hub,Pizza,Margherita,4,22.73,2025-07-02 05:31:53,50.13,Sharjah,3.3,Deliveroo
O02506,C0232,Quick Meal,Burgers,Beef Burger,1,8.73,2025-05-12 00:13:16,58.07,Dubai,4.4,Careem NOW
O02507,C1614,Quick Meal,Chinese,Spring Rolls,2,21.91,2025-02-09 10:15:40,65.44,Ajman,2.9,Careem NOW
O02508,C1106,Flavor Town,Indian,Paneer Tikka,1,39.5,2025-05-18 08:43:45,51.88,Dubai,4.8,Deliveroo
O02509,C0371,Foodies Hub,Desserts,Cheesecake,3,6.05,2025-06-22 12:21:47,86.9,Abu Dhabi,4.2,Talabat
O02510,C0778,Gourmet Express,Indian,Biryani,3,47.37,2025-06-24 20:23:07,83.86,Al Ain,4.0,Uber Eats
O02511,C0471,Foodies Hub,Desserts,Ice Cream,1,35.88,2025-04-10 03:50:52,35.82,Sharjah,2.8,Zomato
O02512,C0706,Tasty Bites,Pizza,Pepperoni,1,39.28,2025-05-13 01:11:46,80.29,Abu Dhabi,4.3,Zomato
O02513,C1947,Gourmet Express,Sushi,Spicy Tuna,3,39.61,2025-02-13 22:17:52,84.13,Abu Dhabi,3.7,Zomato
O02514,C0681,Quick Meal,Desserts,Chocolate Cake,3,27.07,2025-04-13 10:08:38,87.72,Al Ain,3.4,Uber Eats
O02515,C1492,Quick Meal,Desserts,Chocolate Cake,3,7.31,2025-01-08 19:46:21,48.58,Sharjah,5.0,Uber Eats
O02516,C1482,Flavor Town,Pizza,Veggie,5,13.16,2025-06-06 14:11:52,50.86,Abu Dhabi,4.9,Zomato
O02517,C0079,Flavor Town,Burgers,Chicken Burger,5,46.79,2025-03-18 00:14:09,88.09,Sharjah,3.4,Deliveroo
O02518,C1695,Quick Meal,Desserts,Brownie,4,10.48,2025-05-10 11:26:36,32.17,Al Ain,2.7,Zomato
O02519,C1965,Tasty Bites,Indian,Dal Makhani,2,36.79,2025-06-23 15:20:34,73.79,Abu Dhabi,4.8,Talabat
O02520,C1087,Gourmet Express,Chinese,Kung Pao Chicken,5,42.86,2025-02-28 13:51:19,62.54,Ajman,4.2,Zomato
O02521,C1795,Gourmet Express,Sushi,California Roll,2,18.5,2025-05-31 04:51:30,43.45,Al Ain,3.0,Deliveroo
O02522,C1861,Quick Meal,Pizza,Pepperoni,4,27.51,2025-04-27 10:28:56,24.11,Al Ain,3.0,Zomato
O02523,C1421,Foodies Hub,Pizza,Margherita,5,7.06,2025-04-09 05:21:15,45.36,Al Ain,4.8,Deliveroo
O02524,C1293,Foodies Hub,Chinese,Kung Pao Chicken,1,27.14,2025-04-21 11:15:24,17.64,Al Ain,4.7,Careem NOW
O02525,C1092,Quick Meal,Sushi,Veg Roll,2,25.99,2025-05-08 03:59:26,50.39,Dubai,4.7,Zomato
O02526,C0138,Flavor Town,Indian,Biryani,1,17.98,2025-05-25 06:54:26,45.13,Dubai,4.3,Talabat
O02527,C1433,Flavor Town,Pizza,Pepperoni,2,10.58,2025-02-17 05:13:23,51.18,Abu Dhabi,3.2,Careem NOW
O02528,C0875,Flavor Town,Sushi,Veg Roll,2,47.79,2025-06-13 21:45:03,68.04,Sharjah,3.1,Talabat
O02529,C0730,Flavor Town,Sushi,Salmon Nigiri,3,36.63,2025-03-13 15:14:40,22.5,Al Ain,4.1,Uber Eats
O02530,C1232,Flavor Town,Burgers,Cheese Burger,4,33.38,2025-01-01 22:04:13,35.12,Abu Dhabi,4.9,Zomato
O02531,C0434,Flavor Town,Chinese,Sweet and Sour,1,25.96,2025-01-16 03:54:01,20.66,Ajman,3.8,Zomato
O02532,C0618,Tasty Bites,Indian,Biryani,1,12.52,2025-03-08 09:22:09,41.43,Al Ain,3.5,Careem NOW
O02533,C0508,Flavor Town,Desserts,Cheesecake,4,34.78,2025-03-23 14:06:51,22.45,Abu Dhabi,3.8,Zomato
O02534,C1658,Tasty Bites,Chinese,Chow Mein,3,36.98,2025-01-02 15:48:10,65.95,Sharjah,4.8,Zomato
O02535,C1712,Quick Meal,Burgers,Beef Burger,1,13.04,2025-07-04 03:59:07,17.86,Abu Dhabi,5.0,Uber Eats
O02536,C1689,Flavor Town,Burgers,Veggie Burger,3,46.19,2025-06-15 13:55:42,88.3,Abu Dhabi,4.8,Uber Eats
O02537,C1854,Tasty Bites,Sushi,Salmon Nigiri,4,9.97,2025-01-17 12:27:09,39.33,Dubai,2.9,Careem NOW
O02538,C0434,Gourmet Express,Chinese,Kung Pao Chicken,4,49.55,2025-04-28 03:39:11,56.97,Abu Dhabi,4.9,Uber Eats
O02539,C1754,Quick Meal,Indian,Dal Makhani,3,17.49,2025-02-21 11:03:30,15.73,Al Ain,3.3,Zomato
O02540,C1430,Quick Meal,Chinese,Chow Mein,4,47.23,2025-04-30 01:09:19,54.52,Ajman,3.4,Uber Eats
O02541,C1598,Gourmet Express,Chinese,Chow Mein,5,11.33,2025-03-06 00:10:06,57.9,Ajman,3.8,Careem NOW
O02542,C1924,Tasty Bites,Indian,Biryani,2,11.06,2025-04-30 23:12:22,61.66,Al Ain,2.5,Careem NOW
O02543,C0968,Foodies Hub,Sushi,Salmon Nigiri,1,28.62,2025-03-19 05:45:28,15.71,Dubai,2.5,Careem NOW
O02544,C0960,Quick Meal,Desserts,Brownie,5,24.75,2025-05-14 09:52:37,27.78,Abu Dhabi,3.8,Talabat
O02545,C0935,Flavor Town,Sushi,Salmon Nigiri,2,26.23,2025-04-08 03:15:36,88.22,Abu Dhabi,4.0,Talabat
O02546,C0319,Tasty Bites,Sushi,Spicy Tuna,1,42.06,2025-05-14 14:41:07,61.19,Dubai,2.9,Uber Eats
O02547,C0158,Quick Meal,Desserts,Ice Cream,3,43.66,2025-02-09 23:06:47,67.17,Al Ain,4.5,Careem NOW
O02548,C1993,Flavor Town,Desserts,Cheesecake,4,14.5,2025-04-26 04:36:31,57.33,Dubai,4.4,Talabat
O02549,C0081,Tasty Bites,Burgers,Chicken Burger,1,25.93,2025-02-04 20:32:41,30.04,Ajman,4.4,Talabat
O02550,C0768,Quick Meal,Chinese,Chow Mein,3,32.23,2025-03-18 07:19:26,49.11,Abu Dhabi,4.2,Careem NOW
O02551,C1737,Quick Meal,Chinese,Sweet and Sour,4,19.06,2025-02-07 14:27:09,45.04,Dubai,4.0,Zomato
O02552,C0377,Foodies Hub,Sushi,Salmon Nigiri,2,28.35,2025-02-22 21:16:24,81.39,Al Ain,4.0,Deliveroo
O02553,C0671,Tasty Bites,Desserts,Chocolate Cake,2,20.51,2025-01-03 02:52:13,50.17,Abu Dhabi,3.6,Zomato
O02554,C1612,Gourmet Express,Chinese,Spring Rolls,2,6.04,2025-02-18 11:48:49,71.95,Abu Dhabi,4.6,Uber Eats
O02555,C1822,Quick Meal,Sushi,California Roll,2,31.33,2025-01-27 10:30:13,58.1,Sharjah,4.2,Zomato
O02556,C1572,Gourmet Express,Chinese,Spring Rolls,3,27.7,2025-03-06 06:28:36,57.23,Abu Dhabi,3.8,Uber Eats
O02557,C0478,Tasty Bites,Sushi,Spicy Tuna,3,17.3,2025-07-01 21:04:51,75.99,Ajman,3.1,Uber Eats
O02558,C1058,Gourmet Express,Chinese,Chow Mein,4,40.79,2025-04-06 05:09:58,47.26,Ajman,2.6,Careem NOW
O02559,C1247,Flavor Town,Indian,Biryani,5,17.65,2025-04-21 20:53:28,38.36,Dubai,3.2,Deliveroo
O02560,C0181,Tasty Bites,Burgers,Veggie Burger,3,48.37,2025-02-05 09:36:30,44.98,Al Ain,3.6,Careem NOW
O02561,C1402,Flavor Town,Pizza,Pepperoni,4,33.96,2025-06-19 23:11:00,20.52,Ajman,4.7,Zomato
O02562,C1137,Tasty Bites,Sushi,California Roll,4,11.07,2025-06-12 04:17:06,44.46,Al Ain,4.9,Careem NOW
O02563,C0037,Gourmet Express,Burgers,Veggie Burger,5,47.0,2025-06-06 05:55:58,61.85,Al Ain,4.4,Talabat
O02564,C0270,Tasty Bites,Sushi,Spicy Tuna,1,10.67,2025-01-12 22:51:30,23.39,Sharjah,4.1,Careem NOW
O02565,C0700,Flavor Town,Pizza,Pepperoni,5,5.18,2025-06-02 16:05:07,68.05,Ajman,4.0,Careem NOW
O02566,C0892,Foodies Hub,Burgers,Veggie Burger,2,32.89,2025-05-28 05:55:20,51.58,Dubai,4.1,Zomato
O02567,C1360,Tasty Bites,Chinese,Sweet and Sour,5,9.14,2025-02-13 10:28:53,44.74,Abu Dhabi,4.5,Talabat
O02568,C1817,Quick Meal,Indian,Butter Chicken,1,49.64,2025-06-11 18:22:07,72.22,Abu Dhabi,4.9,Uber Eats
O02569,C1859,Gourmet Express,Indian,Butter Chicken,1,37.09,2025-07-04 08:41:09,40.63,Ajman,2.9,Talabat
O02570,C1369,Foodies Hub,Sushi,California Roll,2,48.13,2025-01-16 16:14:14,20.82,Ajman,3.3,Deliveroo
O02571,C0460,Quick Meal,Sushi,Salmon Nigiri,3,31.39,2025-06-12 20:34:25,84.84,Dubai,3.1,Talabat
O02572,C0202,Gourmet Express,Pizza,Pepperoni,5,43.61,2025-03-28 00:01:10,32.45,Ajman,4.6,Zomato
O02573,C1632,Foodies Hub,Desserts,Ice Cream,4,27.19,2025-01-06 07:34:13,25.2,Dubai,3.2,Talabat
O02574,C1991,Quick Meal,Sushi,Veg Roll,5,12.32,2025-05-31 06:49:25,59.18,Sharjah,4.6,Careem NOW
O02575,C1032,Gourmet Express,Chinese,Kung Pao Chicken,1,27.67,2025-06-10 01:18:55,52.07,Al Ain,3.9,Deliveroo
O02576,C0402,Tasty Bites,Sushi,Salmon Nigiri,2,15.25,2025-04-06 23:54:54,43.19,Ajman,4.0,Zomato
O02577,C0198,Quick Meal,Sushi,Spicy Tuna,4,17.19,2025-01-21 19:39:08,42.0,Ajman,4.1,Uber Eats
O02578,C0205,Tasty Bites,Pizza,Pepperoni,1,29.23,2025-03-02 03:39:06,66.19,Abu Dhabi,4.9,Talabat
O02579,C1365,Tasty Bites,Burgers,Chicken Burger,1,40.11,2025-01-31 15:55:28,87.38,Abu Dhabi,3.1,Uber Eats
O02580,C0567,Tasty Bites,Pizza,Veggie,5,16.04,2025-05-08 15:32:39,66.41,Dubai,4.8,Zomato
O02581,C1382,Quick Meal,Desserts,Brownie,5,35.49,2025-06-25 14:14:36,49.24,Abu Dhabi,4.7,Zomato
O02582,C1094,Flavor Town,Pizza,Margherita,4,46.24,2025-04-28 10:56:05,76.34,Al Ain,4.9,Uber Eats
O02583,C0457,Quick Meal,Pizza,BBQ Chicken,4,39.42,2025-05-20 09:13:31,55.54,Ajman,2.7,Talabat
O02584,C0634,Tasty Bites,Desserts,Ice Cream,4,19.54,2025-05-23 23:08:46,74.07,Dubai,2.5,Deliveroo
O02585,C1999,Tasty Bites,Sushi,Spicy Tuna,2,48.18,2025-03-09 05:18:16,63.73,Dubai,4.4,Careem NOW
O02586,C0303,Foodies Hub,Chinese,Chow Mein,5,25.33,2025-01-09 22:34:51,34.24,Dubai,4.3,Talabat
O02587,C0096,Foodies Hub,Sushi,Veg Roll,2,24.01,2025-04-29 18:04:31,64.56,Sharjah,2.9,Deliveroo
O02588,C0657,Gourmet Express,Chinese,Spring Rolls,5,13.11,2025-05-14 05:01:07,84.07,Abu Dhabi,4.9,Careem NOW
O02589,C0479,Gourmet Express,Indian,Biryani,5,11.03,2025-03-19 20:24:38,76.09,Abu Dhabi,4.3,Uber Eats
O02590,C0178,Tasty Bites,Indian,Biryani,1,16.64,2025-01-07 15:14:46,16.03,Sharjah,3.8,Deliveroo
O02591,C1964,Foodies Hub,Pizza,Pepperoni,3,6.24,2025-06-04 08:55:28,50.96,Dubai,4.6,Deliveroo
O02592,C0199,Tasty Bites,Desserts,Brownie,4,49.98,2025-02-06 07:52:20,55.83,Sharjah,3.7,Talabat
O02593,C1687,Gourmet Express,Chinese,Kung Pao Chicken,5,13.76,2025-02-03 14:09:08,82.42,Dubai,4.7,Careem NOW
O02594,C1206,Tasty Bites,Desserts,Brownie,2,10.64,2025-06-02 13:03:22,30.79,Al Ain,4.0,Careem NOW
O02595,C0406,Foodies Hub,Desserts,Ice Cream,4,16.79,2025-01-05 03:40:07,39.23,Sharjah,4.2,Uber Eats
O02596,C0128,Tasty Bites,Chinese,Kung Pao Chicken,3,11.71,2025-02-25 10:14:42,76.95,Ajman,4.3,Zomato
O02597,C0246,Quick Meal,Sushi,Veg Roll,3,31.8,2025-01-06 12:44:41,37.51,Abu Dhabi,3.8,Careem NOW
O02598,C0398,Foodies Hub,Burgers,Veggie Burger,5,39.13,2025-05-24 14:27:35,75.25,Ajman,3.6,Deliveroo
